ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;432529;432529/2022;25/02/2022 02:45;25/02/2022 02:44;22/02/2022;20:16;A NOITE;24/02/2022;25/02/2022 02:45;Desconhecida;Não;413895/2022 - 900020;RUA SANTAREM;833;PARQUE INDUSTRIAL;S.JOSE DOS CAMPOS;SP;-23,23228852;-45,90729287;Via Pública;;BO PARA ADENDO;DELEGACIA ELETRONICA;03º D.P. S.JOSE DOS CAMPOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GGK7F38;SP;SÃO JOSÉ DOS CAMPOS;Prata;CHEV/PRISMA 1.4AT LT;2016;;AUTOMOVEL;;MOTOROLA
2022;134;134/2022;25/02/2022 04:06;25/02/2022 04:42;25/02/2022;01:20;DE MADRUGADA;25/02/2022;25/02/2022 04:06;Desconhecida;Não;;AVENIDA DOUTOR MARREI JÚNIOR;125;V ABIGAIU;CRUZEIRO;SP;-22,5746652;-44,96934815;Via pública;IML;APRECIAÇÃO DO DELEGADO TITULAR;DEL.SEC.CRUZEIRO PLANTÃO;03º D.P. CRUZEIRO;Título I - Pessoa (arts. 121 a 154);Lesão corporal (art. 129);;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Motorola
2022;134;134/2022;25/02/2022 04:06;25/02/2022 04:42;25/02/2022;01:20;DE MADRUGADA;25/02/2022;25/02/2022 04:06;Desconhecida;Não;;AVENIDA DOUTOR MARREI JÚNIOR;125;V ABIGAIU;CRUZEIRO;SP;-22,5746652;-44,96934815;Via pública;IML;APRECIAÇÃO DO DELEGADO TITULAR;DEL.SEC.CRUZEIRO PLANTÃO;03º D.P. CRUZEIRO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - OUTROS;caput. Subtrair coisa móvel alheia, mediante grave ameaça ou violência a pessoa;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Motorola
2022;40;40/2022;25/02/2022 10:56;25/02/2022 11:15;22/02/2022;07:30;PELA MANHÃ;25/02/2022;25/02/2022 10:56;Desconhecida;Não;;RUA VOLUNTÁRIOS PAULISTAS;99999;RURAL;CRUZEIRO;SP;-22,56578225;-44,95122996;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;DEL.INV.GER. CRUZEIRO;02º D.P. CRUZEIRO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Samsung
2022;59;59/2022;25/02/2022 11:39;25/02/2022 11:39;26/01/2022;21:20;A NOITE;27/01/2022;25/02/2022 11:39;Desconhecida;Não;29/2022 - 130206;RODOVIA PRESIDENTE DUTRA (BR 116);101;RESIDENCIAL VISTA ALEGRE;PINDAMONHANGABA;SP;-22,94760953;-45,3954497;Comércio e serviços;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.POL.ROSEIRA;03º D.P. PINDAMONHANGABA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - CARGA;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Xiaomi
2022;287;287/2022;25/02/2022 13:03;25/02/2022 13:13;25/02/2022;12:00;PELA MANHÃ;25/02/2022;25/02/2022 13:03;Desconhecida;Não;;AVENIDA DANTAS LUIZ DO PRADO;10;CAMPOS DE SÃO JOSÉ;S.JOSE DOS CAMPOS;SP;-23,20819059;-45,81001698;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;06º D.P. S.JOSE DOS CAMPOS;06º D.P. S.JOSE DOS CAMPOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Apple
2022;130;130/2022;25/02/2022 13:44;25/02/2022 14:01;25/02/2022;05:30;DE MADRUGADA;25/02/2022;25/02/2022 13:44;Desconhecida;Não;;ACESSO RODOVIA PRESIDENTE DUTRA (BR 116);1;ÁREA RURAL;JACAREI;SP;-23,31606834;-46,0761465;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;04º D.P. S.BERNARDO DO CAMPO;02º D.P. JACAREI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - CARGA;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Samsung
2022;130;130/2022;25/02/2022 13:44;25/02/2022 14:01;25/02/2022;05:30;DE MADRUGADA;25/02/2022;25/02/2022 13:44;Desconhecida;Não;;ACESSO RODOVIA PRESIDENTE DUTRA (BR 116);1;ÁREA RURAL;JACAREI;SP;-23,31606834;-46,0761465;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;04º D.P. S.BERNARDO DO CAMPO;02º D.P. JACAREI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - CARGA;;Consumado;;;;;;;;;;;;;;;;BUD2B38;SP;S.PAULO;Branco;SR/FACCHINI SRF CB;2004;2004;SEMI-REBOQUE;1;Samsung
2022;130;130/2022;25/02/2022 13:44;25/02/2022 14:01;25/02/2022;05:30;DE MADRUGADA;25/02/2022;25/02/2022 13:44;Desconhecida;Não;;ACESSO RODOVIA PRESIDENTE DUTRA (BR 116);1;ÁREA RURAL;JACAREI;SP;-23,31606834;-46,0761465;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;04º D.P. S.BERNARDO DO CAMPO;02º D.P. JACAREI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - CARGA;;Consumado;;;;;;;;;;;;;;;;MTH5E95;SP;S.PAULO;Branco;M.BENZ/LS 1938;2001;2001;CAMINHÃO TRATOR;1;Samsung
2022;130;130/2022;25/02/2022 13:44;25/02/2022 14:01;25/02/2022;05:30;DE MADRUGADA;25/02/2022;25/02/2022 13:44;Desconhecida;Não;;ACESSO RODOVIA PRESIDENTE DUTRA (BR 116);1;ÁREA RURAL;JACAREI;SP;-23,31606834;-46,0761465;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;04º D.P. S.BERNARDO DO CAMPO;02º D.P. JACAREI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Samsung
2022;130;130/2022;25/02/2022 13:44;25/02/2022 14:01;25/02/2022;05:30;DE MADRUGADA;25/02/2022;25/02/2022 13:44;Desconhecida;Não;;ACESSO RODOVIA PRESIDENTE DUTRA (BR 116);1;ÁREA RURAL;JACAREI;SP;-23,31606834;-46,0761465;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;04º D.P. S.BERNARDO DO CAMPO;02º D.P. JACAREI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;BUD2B38;SP;S.PAULO;Branco;SR/FACCHINI SRF CB;2004;2004;SEMI-REBOQUE;1;Samsung
2022;130;130/2022;25/02/2022 13:44;25/02/2022 14:01;25/02/2022;05:30;DE MADRUGADA;25/02/2022;25/02/2022 13:44;Desconhecida;Não;;ACESSO RODOVIA PRESIDENTE DUTRA (BR 116);1;ÁREA RURAL;JACAREI;SP;-23,31606834;-46,0761465;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;04º D.P. S.BERNARDO DO CAMPO;02º D.P. JACAREI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;MTH5E95;SP;S.PAULO;Branco;M.BENZ/LS 1938;2001;2001;CAMINHÃO TRATOR;1;Samsung
2022;279;279/2022;25/02/2022 17:48;25/02/2022 18:48;25/02/2022;15:31;A TARDE;25/02/2022;25/02/2022 17:48;Desconhecida;Não;;AVENIDA orlando alves;70;PEREQUE MIRIM;CARAGUATATUBA;SP;-23,71139813;-45,43636478;Comércio e serviços;;APRECIAÇÃO DO DELEGADO TITULAR;01º D.P. CARAGUATATUBA;01º D.P. CARAGUATATUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - ESTABELECIMENTO COMERCIAL;§2o.Se a violência ou grave ameaça é exercida com emprego de arma de fogo de uso;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Apple
2022;279;279/2022;25/02/2022 17:48;25/02/2022 18:48;25/02/2022;15:31;A TARDE;25/02/2022;25/02/2022 17:48;Desconhecida;Não;;AVENIDA orlando alves;70;PEREQUE MIRIM;CARAGUATATUBA;SP;-23,71139813;-45,43636478;Comércio e serviços;;APRECIAÇÃO DO DELEGADO TITULAR;01º D.P. CARAGUATATUBA;01º D.P. CARAGUATATUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - ESTABELECIMENTO COMERCIAL;§2o.Se a violência ou grave ameaça é exercida com emprego de arma de fogo de uso;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Samsung
2022;279;279/2022;25/02/2022 17:48;25/02/2022 18:48;25/02/2022;15:31;A TARDE;25/02/2022;25/02/2022 17:48;Desconhecida;Não;;AVENIDA orlando alves;70;PEREQUE MIRIM;CARAGUATATUBA;SP;-23,71139813;-45,43636478;Comércio e serviços;;APRECIAÇÃO DO DELEGADO TITULAR;01º D.P. CARAGUATATUBA;01º D.P. CARAGUATATUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - ESTABELECIMENTO COMERCIAL;§2o.Se a violência ou grave ameaça é exercida com emprego de arma de fogo de uso;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Xiaomi
2022;440167;440167/2022;25/02/2022 20:14;25/02/2022 20:14;25/02/2022;18:40;A NOITE;25/02/2022;25/02/2022 20:14;Desconhecida;Não;;AVENIDA SALINAS;1250;BOSQUE DOS EUCALIPTOS;S.JOSE DOS CAMPOS;SP;-23,24595489;-45,88987874;Via Pública;;BO PARA REGISTRO;DELEGACIA ELETRONICA;07º D.P. S.JOSE DOS CAMPOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - OUTROS;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;APPLE
2022;439979;439979/2022;25/02/2022 19:50;26/02/2022 01:29;24/02/2022;;EM HORA INCERTA;25/02/2022;25/02/2022 19:50;Desconhecida;Não;;AVENIDA ARTHUR COSTA FILHO;25;CENTRO;CARAGUATATUBA;SP;-23,62806891;-45,41690291;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;DELEGACIA ELETRONICA;DEL.POL.CARAGUATATUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;MOTOROLA
2022;1570;1570/2022;26/02/2022 09:06;26/02/2022 09:24;24/02/2022;01:00;DE MADRUGADA;26/02/2022;26/02/2022 09:06;Desconhecida;Não;;RUA ALBERTO BORSATI;118;ESTIVA;TAUBATE;SP;-23,01840325;-45,57722392;Via pública;;BO PARA REGISTRO;DEL.SEC.TAUBATE PLANTÃO;02º D.P. TAUBATE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;MOTOROLA
2022;1577;1577/2022;26/02/2022 10:23;26/02/2022 10:36;26/02/2022;01:20;DE MADRUGADA;26/02/2022;26/02/2022 10:23;Desconhecida;Não;;RUA MARIA FRANCISCA MARCONDES;10;IMACULADA CONCEICAO;TAUBATE;SP;-23,03176723;-45,54573758;Via pública;;BO PARA REGISTRO;DEL.SEC.TAUBATE PLANTÃO;03º D.P. TAUBATE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Samsung
2022;140;140/2022;26/02/2022 10:34;26/02/2022 10:57;26/02/2022;01:40;DE MADRUGADA;26/02/2022;26/02/2022 10:34;Desconhecida;Não;;ESTRADA CIRO DE ANDRADE VILELA;1;RURAL;CRUZEIRO;SP;-22,55437465;-44,96594254;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;DEL.SEC.CRUZEIRO PLANTÃO;02º D.P. CRUZEIRO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Motorola
2022;1582;1582/2022;26/02/2022 12:04;26/02/2022 12:04;26/02/2022;06:00;PELA MANHÃ;26/02/2022;26/02/2022 12:04;Desconhecida;Não;1568/2022 - 130516;RUA OSVALDO CRUZ;147;CENTRO;TAUBATE;SP;-23,02272183;-45,54251975;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;DEL.SEC.TAUBATE PLANTÃO;01º D.P. TAUBATE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Motorola
2022;120;120/2022;26/02/2022 18:49;26/02/2022 18:49;26/02/2022;00:30;DE MADRUGADA;26/02/2022;26/02/2022 18:49;Desconhecida;Não;;Avenida Doutor Jorge Tibiriçá;793;Chácara Galega;PINDAMONHANGABA;SP;-22,9303996;-45,4621483;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;DEL.POL.PLANTÃO PINDA;DEL.POL.PINDAMONHANGABA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Motorola
2022;444135;444135/2022;26/02/2022 20:58;26/02/2022 20:58;26/02/2022;03:00;DE MADRUGADA;26/02/2022;26/02/2022 20:58;Desconhecida;Não;;RUA MAJOR ANTONIO DOMINGUES;494;CENTRO;S.JOSE DOS CAMPOS;SP;-23,19167861;-45,890642;Via Pública;;BO PARA REGISTRO;DELEGACIA ELETRONICA;01º D.P. S.JOSE DOS CAMPOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - OUTROS;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;SAMSUNG
2022;444812;444812/2022;26/02/2022 23:56;26/02/2022 23:54;26/02/2022;00:30;DE MADRUGADA;26/02/2022;26/02/2022 23:56;Desconhecida;Não;;AVENIDA DOUTOR JOSÉ ADHEMAR CÉSAR RIBEIR;87;MOREIRA CÉSAR;PINDAMONHANGABA;SP;;;Via Pública;;BO PARA REGISTRO;DELEGACIA ELETRONICA;02º D.P. PINDAMONHANGABA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - OUTROS;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;MOTOROLA
2022;1603;1603/2022;27/02/2022 09:08;27/02/2022 09:35;27/02/2022;06:00;PELA MANHÃ;27/02/2022;27/02/2022 09:08;Desconhecida;Não;;AVENIDA TOMÉ PORTES DEL REI;1;SAO JOSE;TAUBATE;SP;-23,00827529;-45,53757962;Via pública;;BO PARA INVESTIGAÇÃO;DEL.SEC.TAUBATE PLANTÃO;03º D.P. TAUBATE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Xiaomi
2022;1606;1606/2022;27/02/2022 11:44;27/02/2022 11:59;27/02/2022;06:00;PELA MANHÃ;27/02/2022;27/02/2022 11:44;Desconhecida;Não;1603/2022 - 130516;AVENIDA JUSCELINO KUBITSCHECK DE OLIVEIR;1;CENTRO;TAUBATE;SP;-23,03767584;-45,5602912;Repartição Pública;;BO PARA ADENDO;DEL.SEC.TAUBATE PLANTÃO;01º D.P. TAUBATE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;XIAOMI
2022;1607;1607/2022;27/02/2022 12:05;27/02/2022 12:26;27/02/2022;06:00;PELA MANHÃ;27/02/2022;27/02/2022 12:05;Desconhecida;Não;;AVENIDA TOMÉ PORTES DEL REI;1;SAO JOSE;TAUBATE;SP;-23,00827529;-45,53757962;Via pública;;BO PARA INVESTIGAÇÃO;DEL.SEC.TAUBATE PLANTÃO;03º D.P. TAUBATE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Motorola
2022;754;754/2022;27/02/2022 14:18;27/02/2022 14:46;27/02/2022;11:00;PELA MANHÃ;27/02/2022;27/02/2022 14:18;Desconhecida;Não;;RODOVIA BR 101;1;RURAL;UBATUBA;SP;-23,35307435;-44,76412665;Via pública;;BO PARA INVESTIGAÇÃO;DEL.POL.UBATUBA;DEL.POL.UBATUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;§2o.Se a violência ou grave ameaça é exercida com emprego de arma de fogo de uso;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Apple
2022;1615;1615/2022;27/02/2022 17:01;27/02/2022 17:15;27/02/2022;03:00;DE MADRUGADA;27/02/2022;27/02/2022 17:01;Desconhecida;Não;;RUA heloisa vilela ribeiro;1;PARQUE YPE;PINDAMONHANGABA;SP;-22,92897484;-45,45472918;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;DEL.SEC.TAUBATE PLANTÃO;01º D.P. PINDAMONHANGABA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Motorola
2022;448310;448310/2022;27/02/2022 17:23;27/02/2022 17:23;27/02/2022;08:00;PELA MANHÃ;27/02/2022;27/02/2022 17:23;Desconhecida;Não;;RUA SETE DE SETEMBRO;22;CENTRO;S.JOSE DOS CAMPOS;SP;-23,18383071;-45,88551046;Via Pública;;BO PARA REGISTRO;DELEGACIA ELETRONICA;01º D.P. S.JOSE DOS CAMPOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - OUTROS;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;APPLE
2022;448825;448825/2022;27/02/2022 19:48;27/02/2022 19:47;26/02/2022;16:00;A TARDE;27/02/2022;27/02/2022 19:48;Desconhecida;Não;;RODOVIA CARAGUÁ - UBATUBA;225;MASSAGUAÇU;CARAGUATATUBA;SP;;;Via Pública;;BO PARA REGISTRO;DELEGACIA ELETRONICA;01º D.P. CARAGUATATUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - OUTROS;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;SAMSUNG
2022;660;660/2022;27/02/2022 21:03;27/02/2022 21:03;27/02/2022;08:34;PELA MANHÃ;27/02/2022;27/02/2022 21:03;Conhecida;Não;;ESTRADA DO JAGUARI;900;ÁREA RURAL;S.JOSE DOS CAMPOS;SP;-23,16164974;-45,942366;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.SEC.POL.SJCAMPOS PL SUL;04º D.P. S.JOSE DOS CAMPOS;Ato infracional;A.I.-Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Outros
2022;660;660/2022;27/02/2022 21:03;27/02/2022 21:03;27/02/2022;08:34;PELA MANHÃ;27/02/2022;27/02/2022 21:03;Conhecida;Não;;ESTRADA DO JAGUARI;900;ÁREA RURAL;S.JOSE DOS CAMPOS;SP;-23,16164974;-45,942366;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.SEC.POL.SJCAMPOS PL SUL;04º D.P. S.JOSE DOS CAMPOS;Ato infracional;A.I.-Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Xiaomi
2022;660;660/2022;27/02/2022 21:03;27/02/2022 21:03;27/02/2022;08:34;PELA MANHÃ;27/02/2022;27/02/2022 21:03;Conhecida;Não;;ESTRADA DO JAGUARI;900;ÁREA RURAL;S.JOSE DOS CAMPOS;SP;-23,16164974;-45,942366;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.SEC.POL.SJCAMPOS PL SUL;04º D.P. S.JOSE DOS CAMPOS;Ato infracional;A.I.-Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;ETI5G48;SP;S.JOSE DOS CAMPOS;Bege;CHEVROLET/CLASSIC LS;2010;2011;AUTOMOVEL;1;Outros
2022;660;660/2022;27/02/2022 21:03;27/02/2022 21:03;27/02/2022;08:34;PELA MANHÃ;27/02/2022;27/02/2022 21:03;Conhecida;Não;;ESTRADA DO JAGUARI;900;ÁREA RURAL;S.JOSE DOS CAMPOS;SP;-23,16164974;-45,942366;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.SEC.POL.SJCAMPOS PL SUL;04º D.P. S.JOSE DOS CAMPOS;Ato infracional;A.I.-Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;ETI5G48;SP;S.JOSE DOS CAMPOS;Bege;CHEVROLET/CLASSIC LS;2010;2011;AUTOMOVEL;1;Xiaomi
2022;660;660/2022;27/02/2022 21:03;27/02/2022 21:03;27/02/2022;08:34;PELA MANHÃ;27/02/2022;27/02/2022 21:03;Conhecida;Não;;ESTRADA DO JAGUARI;900;ÁREA RURAL;S.JOSE DOS CAMPOS;SP;-23,16164974;-45,942366;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.SEC.POL.SJCAMPOS PL SUL;04º D.P. S.JOSE DOS CAMPOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - RESIDENCIA;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Outros
2022;660;660/2022;27/02/2022 21:03;27/02/2022 21:03;27/02/2022;08:34;PELA MANHÃ;27/02/2022;27/02/2022 21:03;Conhecida;Não;;ESTRADA DO JAGUARI;900;ÁREA RURAL;S.JOSE DOS CAMPOS;SP;-23,16164974;-45,942366;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.SEC.POL.SJCAMPOS PL SUL;04º D.P. S.JOSE DOS CAMPOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - RESIDENCIA;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Xiaomi
2022;660;660/2022;27/02/2022 21:03;27/02/2022 21:03;27/02/2022;08:34;PELA MANHÃ;27/02/2022;27/02/2022 21:03;Conhecida;Não;;ESTRADA DO JAGUARI;900;ÁREA RURAL;S.JOSE DOS CAMPOS;SP;-23,16164974;-45,942366;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.SEC.POL.SJCAMPOS PL SUL;04º D.P. S.JOSE DOS CAMPOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - RESIDENCIA;;Consumado;;;;;;;;;;;;;;;;ETI5G48;SP;S.JOSE DOS CAMPOS;Bege;CHEVROLET/CLASSIC LS;2010;2011;AUTOMOVEL;1;Outros
2022;660;660/2022;27/02/2022 21:03;27/02/2022 21:03;27/02/2022;08:34;PELA MANHÃ;27/02/2022;27/02/2022 21:03;Conhecida;Não;;ESTRADA DO JAGUARI;900;ÁREA RURAL;S.JOSE DOS CAMPOS;SP;-23,16164974;-45,942366;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.SEC.POL.SJCAMPOS PL SUL;04º D.P. S.JOSE DOS CAMPOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - RESIDENCIA;;Consumado;;;;;;;;;;;;;;;;ETI5G48;SP;S.JOSE DOS CAMPOS;Bege;CHEVROLET/CLASSIC LS;2010;2011;AUTOMOVEL;1;Xiaomi
2022;451422;451422/2022;28/02/2022 02:55;28/02/2022 02:56;27/02/2022;02:05;DE MADRUGADA;28/02/2022;28/02/2022 02:55;Desconhecida;Não;;RUA ANTÔNIO RODRIGUES JÚNIOR;114;PARQUE RESIDENCIAL AQUARIUS;S.JOSE DOS CAMPOS;SP;-23,2126242;-45,9101607;Via Pública;;BO PARA REGISTRO;DELEGACIA ELETRONICA;08º D.P. S.JOSE DOS CAMPOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - OUTROS;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;APPLE
2022;451749;451749/2022;28/02/2022 09:45;28/02/2022 09:45;27/02/2022;23:00;A NOITE;28/02/2022;28/02/2022 09:45;Desconhecida;Não;;RUA MANOEL PRUDENTE;97;CENTRO;LORENA;SP;-22,72978911;-45,12436964;Via Pública;;BO PARA REGISTRO;DELEGACIA ELETRONICA;02º D.P. LORENA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - OUTROS;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;MOTOROLA
2022;233;233/2022;28/02/2022 09:36;28/02/2022 10:26;27/02/2022;19:30;A NOITE;28/02/2022;28/02/2022 09:36;Desconhecida;Não;;RUA JOSÉ MONTEIRO ANDRADE;165;PARQUE MONDEZIR;LORENA;SP;-22,75366815;-45,121496;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.POL.LORENA;02º D.P. LORENA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - OUTROS;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;SAMSUNG
2022;673;673/2022;28/02/2022 11:46;28/02/2022 11:46;27/02/2022;10:30;PELA MANHÃ;28/02/2022;28/02/2022 11:46;Desconhecida;Não;;AVENIDA SALINAS;100;BOSQUE DOS EUCALIPTOS;S.JOSE DOS CAMPOS;SP;-23,2667731;-45,88813092;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DEL.SEC.POL.SJCAMPOS PL SUL;07º D.P. S.JOSE DOS CAMPOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;Samsung
2022;807;807/2022;28/02/2022 20:05;28/02/2022 20:16;27/02/2022;23:00;A NOITE;28/02/2022;28/02/2022 20:05;Desconhecida;Não;;RUA JOSÉ GERALDO DA SILVA FILHO;1000;JARAGUA;CARAGUATATUBA;SP;-23,70606804;-45,45002243;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;DEL.POL.CARAGUATATUBA;01º D.P. CARAGUATATUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - TRANSEUNTE;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;1;LG
